round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
66,0.06084743976593018,0.9811,0.0014,0.9810769885452244,0.9681724845995893,0.1781204346696743,60,60,40,0,0,0.009060999999974229,54.86461210000016,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
67,0.059769466495513915,0.9816,0.0013,0.9815441793157312,0.9691991786447639,0.17661316725891085,60,60,40,0,0,0.005505700000185243,56.03275910000002,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
68,0.05906737384796142,0.9816,0.0013,0.9815207841301774,0.971252566735113,0.17433671876645854,60,60,40,0,0,0.005513500000006388,54.584185499999876,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
69,0.0596555600643158,0.9816,0.0014,0.9815434297669828,0.9702258726899384,0.17229075284933468,60,60,40,0,0,0.007157799999959025,59.17894309999997,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
70,0.05878727073669433,0.9821,0.0012,0.9820542193008965,0.9702258726899384,0.17534452270095546,60,60,40,0,0,0.006619499999942491,53.5979597999999,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
71,0.058797102642059326,0.9821,0.0012,0.9820331294512812,0.9722792607802875,0.1704904753435403,60,60,40,0,0,0.006684599999971397,55.23515469999984,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
72,0.058224434757232664,0.982,0.0012,0.9819471390096624,0.9722497522299306,0.17245777772183327,60,60,40,0,0,0.0061307000000851986,45.21890160000021,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
73,0.05820047650337219,0.9819,0.0014,0.9818533899598002,0.9702675916749257,0.16963665312388915,60,60,40,0,0,0.009779100000287144,54.91506359999994,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
74,0.058658517026901245,0.9815,0.0013,0.9814598807694093,0.9702258726899384,0.16716198109193806,60,60,40,0,0,0.005954300000212243,55.21088830000008,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
75,0.058245784425735476,0.9815,0.0012,0.9814528168850837,0.9692765113974232,0.16775352471042426,60,60,40,0,0,0.006909999999606953,55.30055160000029,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
76,0.05739559745788574,0.982,0.0014,0.9819344822918415,0.971252566735113,0.16847700989287764,60,60,40,0,0,0.007256500000039523,55.25668840000026,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
77,0.05668344764709473,0.9824,0.0013,0.9823749292896874,0.9722792607802875,0.16319724798564697,60,60,40,0,0,0.006945899999664107,54.807318300000134,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
78,0.05587370233535766,0.9827,0.0012,0.982653180681816,0.9737354085603113,0.16551246408424855,60,60,40,0,0,0.006613600000036968,54.62227359999997,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
79,0.055591534852981565,0.9822,0.0013,0.982147623269069,0.9732408325074331,0.16319440585108372,60,60,40,0,0,0.010341299999709008,43.49736589999975,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
80,0.055556627941131594,0.9822,0.0012,0.9821758312631494,0.9722497522299306,0.16098166184551596,60,60,40,0,0,0.005938300000252639,54.274697099999685,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
81,0.054162600374221805,0.9826,0.0012,0.9825636655887671,0.9727626459143969,0.160213597717488,60,60,40,0,0,0.005263999999897351,55.92466020000029,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
82,0.05469565887451172,0.9827,0.0012,0.9826709943621156,0.973305954825462,0.15870999440136885,60,60,40,0,0,0.007036900000002788,44.85299290000012,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
83,0.055139744186401364,0.9829,0.0012,0.982866145385551,0.9737354085603113,0.15922267267946155,60,60,40,0,0,0.0056616000001668,55.180519000000004,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
84,0.05391169843673706,0.9828,0.0012,0.9827660618237628,0.973305954825462,0.15938210203933217,60,60,40,0,0,0.005862800000159041,55.32065459999967,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
85,0.05470741834640503,0.9829,0.0011,0.9828827063578863,0.9732408325074331,0.15503583131358026,60,60,40,0,0,0.005954699999620061,61.66324829999985,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
86,0.05443771357536316,0.9828,0.0012,0.9827522130099083,0.9737354085603113,0.15829071116012833,60,60,40,0,0,0.004934999999932188,54.94303600000012,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
87,0.05352476105690002,0.9831,0.0012,0.9830588661515751,0.9742319127849356,0.15523201809161238,60,60,40,0,0,0.005551799999921059,54.904998100000284,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
88,0.05343992390632629,0.983,0.0011,0.9829669830269097,0.9742319127849356,0.15447475413817707,60,60,40,0,0,0.00676419999990685,54.86293650000016,0.01666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
89,0.05270088353157044,0.9831,0.0011,0.9830754077266242,0.9737354085603113,0.1519569663597374,60,60,40,0,0,0.005588200000147481,54.6981466000002,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
90,0.05278677687644959,0.9832,0.0012,0.9831654631109211,0.973305954825462,0.15643576969159767,60,60,40,0,0,0.00699590000021999,43.38963310000008,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
91,0.05262744994163513,0.983,0.0013,0.9829647742239656,0.9732408325074331,0.15425506298844185,60,60,40,0,0,0.006911200000104145,53.86544839999988,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
92,0.05190382926464081,0.9835,0.0011,0.9834790841379963,0.9747081712062257,0.15262262623498424,60,60,40,0,0,0.015857599999890226,56.14772640000001,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.325
93,0.052159988355636594,0.983,0.0012,0.9829715397562083,0.9737354085603113,0.15018857212918293,60,60,40,0,0,0.0075890000000526925,55.918924999999945,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
94,0.05146672329902649,0.9839,0.0012,0.9838694327817009,0.9743326488706365,0.15017367491084668,60,60,40,0,0,0.00497029999996812,44.697177899999815,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
95,0.05131593542098999,0.9835,0.0011,0.9834722538512706,0.9752229930624381,0.14878859018234328,60,60,40,0,0,0.009440399999903093,72.60303610000005,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.325
96,0.051570651721954346,0.9838,0.0012,0.9837590587947812,0.9743326488706365,0.1481910863892537,60,60,40,0,0,0.005688300000201707,64.45584450000001,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
97,0.05101595005989075,0.9842,0.0011,0.9841650791097176,0.9762140733399405,0.14987171690445397,60,60,40,0,0,0.005638099999941915,61.31737440000006,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
98,0.05015623021125794,0.9844,0.001,0.9843755981397735,0.9753593429158111,0.14692216001864936,60,60,40,0,0,0.00573290000011184,58.44171060000008,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
99,0.05073036246299743,0.9837,0.0011,0.9836708703666327,0.9752229930624381,0.14837463464639664,60,60,40,0,0,0.00720339999998032,56.78802199999973,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
100,0.05028627145290375,0.9843,0.0011,0.9842774264302815,0.9747081712062257,0.14929242728497938,60,60,40,0,0,0.0070460000001730805,51.884903900000154,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
101,0.05019362573623657,0.9838,0.0011,0.9837574518016879,0.9737354085603113,0.14697688797023148,60,60,40,0,0,0.00760679999984859,61.631370799999786,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.325
