trust[59] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08969204279158695, 4: 0.07679999327186536, 5: 0.0, 6: 0.0, 7: 0.05874735370497561, 8: 0.0, 9: 0.10241973535185071, 10: 0.04962168310668927, 11: 0.11547027211687769, 12: 0.0, 13: 0.09128495483016487, 14: 0.055407051342363456, 15: 0.0, 16: 0.11192194072875239, 17: 0.0744961372297502, 18: 0.05189047947093169, 19: 0.12224835605419183}
trust[60] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08970307804610812, 4: 0.07680919098268905, 5: 0.0, 6: 0.0, 7: 0.058748033052040335, 8: 0.0, 9: 0.10243156083306143, 10: 0.04961953631958981, 11: 0.11548290786926803, 12: 0.0, 13: 0.09129173971749602, 14: 0.055409091299167566, 15: 0.0, 16: 0.11193182261471614, 17: 0.07450173133976827, 18: 0.05181377427033589, 19: 0.12225753365575945}
trust[61] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08970535712392665, 4: 0.07681086695518291, 5: 0.0, 6: 0.0, 7: 0.05874912829300762, 8: 0.0, 9: 0.10243435597347675, 10: 0.049619081358838545, 11: 0.11548595585277022, 12: 0.0, 13: 0.09129431904671956, 14: 0.05541016049957386, 15: 0.0, 16: 0.11193480180322306, 17: 0.07450375994065837, 18: 0.05179179155058084, 19: 0.12226042160204151}
trust[62] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08970998370096521, 4: 0.07681487374440076, 5: 0.0, 6: 0.0, 7: 0.0587511066135667, 8: 0.0, 9: 0.10243947312921801, 10: 0.04961843066053222, 11: 0.11549192325007712, 12: 0.0, 13: 0.09129895905574463, 14: 0.055410418428872135, 15: 0.0, 16: 0.11194064236537563, 17: 0.07450791439660784, 18: 0.0517500992130227, 19: 0.12226617544161703}
trust[63] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08971592822651939, 4: 0.07681909255039923, 5: 0.0, 6: 0.0, 7: 0.058753529437921524, 8: 0.0, 9: 0.10244600156503966, 10: 0.049617856864548185, 11: 0.11549905041059108, 12: 0.0, 13: 0.09130451489909328, 14: 0.0554129274213461, 15: 0.0, 16: 0.11194760662623969, 17: 0.0745128137098236, 18: 0.05169751872209416, 19: 0.12227315956638428}
trust[64] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08972169911169907, 4: 0.07682337570513147, 5: 0.0, 6: 0.0, 7: 0.05875636188443938, 8: 0.0, 9: 0.10245238613314511, 10: 0.049619219129443524, 11: 0.11550606423141117, 12: 0.0, 13: 0.09130961609623123, 14: 0.055415654874519896, 15: 0.0, 16: 0.11195391015479016, 17: 0.0745175444532176, 18: 0.051644068107868014, 19: 0.12228010011810363}
trust[65] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08972513781098644, 4: 0.07682633877066385, 5: 0.0, 6: 0.0, 7: 0.05875743747401948, 8: 0.0, 9: 0.10245579778886495, 10: 0.04961683606675764, 11: 0.11551010542537803, 12: 0.0, 13: 0.0913127013567936, 14: 0.055416437552782714, 15: 0.0, 16: 0.1119575941488784, 17: 0.07452062788208254, 18: 0.051617290320041066, 19: 0.12228369540275139}
trust[66] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08972862514535618, 4: 0.07682885347327742, 5: 0.0, 6: 0.0, 7: 0.05875860820740788, 8: 0.0, 9: 0.10245964468206245, 10: 0.04961794144398747, 11: 0.11551432101835694, 12: 0.0, 13: 0.09131590968189235, 14: 0.05541808960058017, 15: 0.0, 16: 0.1119611174682303, 17: 0.07452343978078373, 18: 0.0515853471922161, 19: 0.12228810230584905}
trust[67] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08973170033446023, 4: 0.076831173402921, 5: 0.0, 6: 0.0, 7: 0.058760182309556735, 8: 0.0, 9: 0.10246306302324978, 10: 0.04961877473035123, 11: 0.11551809123547759, 12: 0.0, 13: 0.09131902765468658, 14: 0.05541980383420691, 15: 0.0, 16: 0.11196444903917842, 17: 0.07452610512910328, 18: 0.051555574203240494, 19: 0.1222920551035677}
trust[68] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08973395813367888, 4: 0.07683275588553964, 5: 0.0, 6: 0.0, 7: 0.058760395225890306, 8: 0.0, 9: 0.10246552354787565, 10: 0.0496191928986484, 11: 0.11552075963933643, 12: 0.0, 13: 0.09132101097745576, 14: 0.05542052965314546, 15: 0.0, 16: 0.11196684871921665, 17: 0.0745281208049487, 18: 0.05153659837530063, 19: 0.12229430613896337}
trust[69] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08973656402542697, 4: 0.07683434708857313, 5: 0.0, 6: 0.0, 7: 0.05876160119821866, 8: 0.0, 9: 0.1024683906245968, 10: 0.049619158616697835, 11: 0.11552367605776137, 12: 0.0, 13: 0.0913236494272076, 14: 0.055421703888216586, 15: 0.0, 16: 0.11196970753756502, 17: 0.07453001443767146, 18: 0.051513607099719916, 19: 0.12229757999834465}
trust[70] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08974206747066148, 4: 0.07683926130518079, 5: 0.0, 6: 0.0, 7: 0.05876435252553805, 8: 0.0, 9: 0.10247452960861836, 10: 0.049620640884192664, 11: 0.1155307954161333, 12: 0.0, 13: 0.09132962517557792, 14: 0.05542397978008186, 15: 0.0, 16: 0.11197665894761163, 17: 0.07453457218711225, 18: 0.051459294124026805, 19: 0.12230422257526494}
trust[71] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0897483411092515, 4: 0.07684374063199799, 5: 0.0, 6: 0.0, 7: 0.058767537253556615, 8: 0.0, 9: 0.10248149173294652, 10: 0.04962331842122915, 11: 0.11553846353531964, 12: 0.0, 13: 0.09133570867127644, 14: 0.05542697673494202, 15: 0.0, 16: 0.11198385229509872, 17: 0.07453878307832021, 18: 0.05139952958032059, 19: 0.12231225695574048}
trust[72] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08975179003226487, 4: 0.07684688600150351, 5: 0.0, 6: 0.0, 7: 0.05876937166936862, 8: 0.0, 9: 0.1024856155522308, 10: 0.04962524858529591, 11: 0.11554302176865751, 12: 0.0, 13: 0.09133946166301563, 14: 0.05542882078043619, 15: 0.0, 16: 0.11198809648164973, 17: 0.07454164678356555, 18: 0.05136327153143176, 19: 0.1223167691505799}
trust[73] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08975472740265211, 4: 0.07684937724690882, 5: 0.0, 6: 0.0, 7: 0.05877082950170687, 8: 0.0, 9: 0.10248864397420147, 10: 0.04962647502515469, 11: 0.11554660363568371, 12: 0.0, 13: 0.09134243870770149, 14: 0.055430076808920696, 15: 0.0, 16: 0.1119913966585161, 17: 0.07454399675240113, 18: 0.05133518120335967, 19: 0.12232025308279325}
trust[74] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08976492543425359, 4: 0.07685784828644715, 5: 0.0, 6: 0.0, 7: 0.058773457318331584, 8: 0.0, 9: 0.10249992706649734, 10: 0.04963027843802357, 11: 0.1155600864331394, 12: 0.0, 13: 0.09135331376914808, 14: 0.05543314524857695, 15: 0.0, 16: 0.1120019383333512, 17: 0.07454985866492202, 18: 0.0512448010600481, 19: 0.12233041994726115}
trust[75] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08976850141229627, 4: 0.07686048660459976, 5: 0.0, 6: 0.0, 7: 0.058775285515558905, 8: 0.0, 9: 0.10250389981761981, 10: 0.049631922456622846, 11: 0.1155642454111975, 12: 0.0, 13: 0.09135693923518846, 14: 0.055434873280268145, 15: 0.0, 16: 0.11200568541026984, 17: 0.07455273992391534, 18: 0.05121091570065531, 19: 0.12233450523180776}
trust[76] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0897711340610885, 4: 0.0768626420871502, 5: 0.0, 6: 0.0, 7: 0.05877680060320522, 8: 0.0, 9: 0.1025070744201603, 10: 0.0496332260705805, 11: 0.11556775609658608, 12: 0.0, 13: 0.09135982699216018, 14: 0.05543634887799299, 15: 0.0, 16: 0.1120089368593404, 17: 0.07455501520481285, 18: 0.051183279608299874, 19: 0.1223379591186231}
trust[77] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08977834269581263, 4: 0.07687031930507207, 5: 0.0, 6: 0.0, 7: 0.0587805314933651, 8: 0.0, 9: 0.1025172270669187, 10: 0.04962740219244403, 11: 0.11557932843557725, 12: 0.0, 13: 0.09136789945956722, 14: 0.05543806048768476, 15: 0.0, 16: 0.1120180775180504, 17: 0.07456107684045248, 18: 0.05111372782774528, 19: 0.12234800667731009}
trust[78] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08978193486727393, 4: 0.07687318102438467, 5: 0.0, 6: 0.0, 7: 0.058782409174376216, 8: 0.0, 9: 0.10252189096610452, 10: 0.04962549760833839, 11: 0.11558411374395465, 12: 0.0, 13: 0.09137220499582427, 14: 0.055439841866876824, 15: 0.0, 16: 0.11202276974006263, 17: 0.07456454373562213, 18: 0.05107830429756063, 19: 0.12235330797962114}
trust[79] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0897840693552609, 4: 0.07687471711185691, 5: 0.0, 6: 0.0, 7: 0.05878342338179465, 8: 0.0, 9: 0.10252424726329501, 10: 0.04962625854867142, 11: 0.11558669746117768, 12: 0.0, 13: 0.09137436717123401, 14: 0.055440438419276795, 15: 0.0, 16: 0.11202529145245056, 17: 0.07456622695870674, 18: 0.051058253324269796, 19: 0.12235600955200554}
trust[80] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08978652540892883, 4: 0.07687691372269227, 5: 0.0, 6: 0.0, 7: 0.05878451461930401, 8: 0.0, 9: 0.10252695935985197, 10: 0.04962698231245625, 11: 0.11558967207741926, 12: 0.0, 13: 0.09137685518555823, 14: 0.05544124368167971, 15: 0.0, 16: 0.11202819449412779, 17: 0.07456817694392474, 18: 0.05103484198106715, 19: 0.12235912021298974}
trust[81] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08978893431432718, 4: 0.07687885194677435, 5: 0.0, 6: 0.0, 7: 0.05878576222960128, 8: 0.0, 9: 0.10252963848128076, 10: 0.04962785004568507, 11: 0.11559262825019426, 12: 0.0, 13: 0.09137929782078093, 14: 0.05544239951159399, 15: 0.0, 16: 0.11203107513035994, 17: 0.07457026307839332, 18: 0.05101107922980476, 19: 0.12236221996120421}
trust[82] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08979265808924917, 4: 0.07688189885062252, 5: 0.0, 6: 0.0, 7: 0.058787614753017345, 8: 0.0, 9: 0.10253376430420284, 10: 0.04962944975558829, 11: 0.11559716629122006, 12: 0.0, 13: 0.09138275990561238, 14: 0.05544338548193457, 15: 0.0, 16: 0.11203550078236155, 17: 0.07457290511394543, 18: 0.05097592504753674, 19: 0.12236697162470905}
trust[83] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08979377114335103, 4: 0.07688271366461881, 5: 0.0, 6: 0.0, 7: 0.058788182475707475, 8: 0.0, 9: 0.10253500188350918, 10: 0.049629859228735015, 11: 0.11559853154568869, 12: 0.0, 13: 0.0913838885005747, 14: 0.055443967870558226, 15: 0.0, 16: 0.11203672547456618, 17: 0.07457386941778812, 18: 0.05096508575103076, 19: 0.12236840304387164}
trust[84] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0897964907447526, 4: 0.07688450671712385, 5: 0.0, 6: 0.0, 7: 0.05878860508186866, 8: 0.0, 9: 0.10253906594230043, 10: 0.0496308337800135, 11: 0.11560225569611025, 12: 0.0, 13: 0.09138725095186871, 14: 0.055444698012710965, 15: 0.0, 16: 0.1120404116791269, 17: 0.07457616643707005, 18: 0.05093723512676915, 19: 0.12237247983028492}
trust[85] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08979938391047347, 4: 0.07688705195598226, 5: 0.0, 6: 0.0, 7: 0.05878974247290342, 8: 0.0, 9: 0.10254337171861001, 10: 0.04963017846684047, 11: 0.11560651729951041, 12: 0.0, 13: 0.09139129305653222, 14: 0.05544313498506541, 15: 0.0, 16: 0.11204461459367467, 17: 0.07457886190814307, 18: 0.05090945175150326, 19: 0.12237639788076135}
trust[86] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08980390171177709, 4: 0.0768905133773183, 5: 0.0, 6: 0.0, 7: 0.05879217184727517, 8: 0.0, 9: 0.10254836606902597, 10: 0.04962952635672943, 11: 0.11561172687532253, 12: 0.0, 13: 0.09139587038574043, 14: 0.05544519483341979, 15: 0.0, 16: 0.11204996423388894, 17: 0.07458210073452178, 18: 0.05086852970695048, 19: 0.12238213386803028}
trust[87] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08980886897279126, 4: 0.07689312361349203, 5: 0.0, 6: 0.0, 7: 0.05879424652132323, 8: 0.0, 9: 0.10255374623256668, 10: 0.04962666950938509, 11: 0.11561753027318136, 12: 0.0, 13: 0.09140039767952206, 14: 0.055444853599189096, 15: 0.0, 16: 0.1120549970576216, 17: 0.07458516147924604, 18: 0.05083224844423115, 19: 0.12238815661745027}
trust[88] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08981224523570054, 4: 0.07689563518357967, 5: 0.0, 6: 0.0, 7: 0.05879590895468998, 8: 0.0, 9: 0.10255746196193717, 10: 0.049627876924505, 11: 0.11562159396326169, 12: 0.0, 13: 0.09140348672604316, 14: 0.0554461927444177, 15: 0.0, 16: 0.11205853206204965, 17: 0.07458766836796338, 18: 0.050801972613656175, 19: 0.12239142526219597}
trust[89] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08981849507442251, 4: 0.0769006623562623, 5: 0.0, 6: 0.0, 7: 0.05879834250990805, 8: 0.0, 9: 0.10256208429896031, 10: 0.049627192626556245, 11: 0.1156289413650912, 12: 0.0, 13: 0.09140805763180183, 14: 0.055448314817951004, 15: 0.0, 16: 0.11206501045290743, 17: 0.0745921694083344, 18: 0.05075219685738851, 19: 0.12239853260041633}
trust[90] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08982018993343183, 4: 0.0769019041237945, 5: 0.0, 6: 0.0, 7: 0.05879855340763764, 8: 0.0, 9: 0.10256391193752973, 10: 0.04962450785779222, 11: 0.11563090515145245, 12: 0.0, 13: 0.09140976905297535, 14: 0.055448290661774736, 15: 0.0, 16: 0.11206693710552477, 17: 0.0745934880691145, 18: 0.05074097577764364, 19: 0.12240056692132875}
trust[91] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08982306233251264, 4: 0.07690433435778996, 5: 0.0, 6: 0.0, 7: 0.058800023228932206, 8: 0.0, 9: 0.10256690391564532, 10: 0.04962581101052249, 11: 0.11563424839346177, 12: 0.0, 13: 0.09141268202021864, 14: 0.05544970465324081, 15: 0.0, 16: 0.11207020237364079, 17: 0.07459597186261568, 18: 0.05071302644516782, 19: 0.12240402940625181}
trust[92] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08982430660273494, 4: 0.07690543236220106, 5: 0.0, 6: 0.0, 7: 0.058800657853164365, 8: 0.0, 9: 0.10256829247161546, 10: 0.049626371972359876, 11: 0.11563578489787885, 12: 0.0, 13: 0.09141394428811173, 14: 0.05545042631786128, 15: 0.0, 16: 0.11207169852593625, 17: 0.07459693297907265, 18: 0.050700648209662066, 19: 0.12240550351940155}
trust[93] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08982627009709127, 4: 0.07690691646264013, 5: 0.0, 6: 0.0, 7: 0.05880174711869443, 8: 0.0, 9: 0.10257050848022557, 10: 0.04962723435297949, 11: 0.11563843397087982, 12: 0.0, 13: 0.09141614507694278, 14: 0.055451493471926315, 15: 0.0, 16: 0.11207411880243418, 17: 0.0745988225281397, 18: 0.05068025583722905, 19: 0.12240805380081721}
trust[94] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08983100210012775, 4: 0.07691041884463451, 5: 0.0, 6: 0.0, 7: 0.058803994282088864, 8: 0.0, 9: 0.10257540814229588, 10: 0.04962718851765242, 11: 0.11564386145145157, 12: 0.0, 13: 0.09142055384194739, 14: 0.0554536948831846, 15: 0.0, 16: 0.11207943091115384, 17: 0.07460242857846223, 18: 0.05063836568931241, 19: 0.1224136527576885}
trust[95] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08983496102480983, 4: 0.0769131690085732, 5: 0.0, 6: 0.0, 7: 0.05880601706804348, 8: 0.0, 9: 0.10258013669561517, 10: 0.04962886181504111, 11: 0.11564905055363228, 12: 0.0, 13: 0.09142488928406019, 14: 0.05545563026658798, 15: 0.0, 16: 0.1120842460256301, 17: 0.0746061713285205, 18: 0.05059813343918048, 19: 0.12241873349030584}
trust[96] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08983738221071766, 4: 0.0769147848590918, 5: 0.0, 6: 0.0, 7: 0.05880717406229833, 8: 0.0, 9: 0.10258280394319765, 10: 0.04962904266704425, 11: 0.11565197011306302, 12: 0.0, 13: 0.0914273411655363, 14: 0.05545670037029155, 15: 0.0, 16: 0.1120869050736962, 17: 0.07460779030311394, 18: 0.050576505676728216, 19: 0.12242159955522096}
trust[97] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08984240376976718, 4: 0.07691814312214924, 5: 0.0, 6: 0.0, 7: 0.058810039412208706, 8: 0.0, 9: 0.10258842577902838, 10: 0.049631427433679286, 11: 0.11565850337136659, 12: 0.0, 13: 0.09143279094857171, 14: 0.05545904603007129, 15: 0.0, 16: 0.11209275781878376, 17: 0.0746119294908321, 18: 0.050526806432233055, 19: 0.12242772639130889}
trust[98] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08984759916105144, 4: 0.07692164546172585, 5: 0.0, 6: 0.0, 7: 0.05881220195308404, 8: 0.0, 9: 0.10259408065549001, 10: 0.049631780276343296, 11: 0.1156646294149827, 12: 0.0, 13: 0.09143804367220126, 14: 0.05546062821279682, 15: 0.0, 16: 0.11209739673302785, 17: 0.0746146212289859, 18: 0.05048415296614838, 19: 0.1224332202641623}
trust[99] =  {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.08985261668369801, 4: 0.0769248681346989, 5: 0.0, 6: 0.0, 7: 0.058814156399679005, 8: 0.0, 9: 0.10259847678047254, 10: 0.049632992585913825, 11: 0.11567052599527398, 12: 0.0, 13: 0.09144311534872969, 14: 0.05546165319310747, 15: 0.0, 16: 0.11210317185073693, 17: 0.07461768383865207, 18: 0.05044324689233795, 19: 0.1224374922966995}
