round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
42,0.1549159194946289,0.9671,0.0065,0.9669463403417321,0.9158110882956879,0.47644426178932187,100,100,0,40,23960,0.009095900000829715,92.87685539999802,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
43,1.6016992523193359,0.0139,0.9579,0.014222449995062253,0.0,0.52132580724669,100,100,0,40,23960,0.014469800000370014,94.77916050000204,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
44,0.15283285369873048,0.9676,0.0062,0.9674602983630901,0.9158110882956879,0.4592180125483622,100,100,0,40,23960,0.010261399998853449,93.33964859999833,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
45,1.6208054992675782,0.014,0.9587,0.014201168593941344,0.0,0.516535595583419,100,100,0,40,23960,0.013971400003356393,92.85703069999727,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
46,0.15283975219726562,0.9688,0.0059,0.9686705265482478,0.9219712525667351,0.46646302084376406,100,100,0,40,23960,0.01288110000314191,92.98101410000527,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
47,1.628772491455078,0.0157,0.9583,0.016072825918453472,0.0,0.5034224035777152,100,100,0,40,23960,0.014509000000543892,81.09300749999966,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
48,0.14685245513916015,0.9698,0.0053,0.9696643580674097,0.9260780287474333,0.4538127794799705,100,100,0,40,23960,0.013040699996054173,94.75309389999893,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
49,1.6172846252441406,0.0139,0.9595,0.014223426150950106,0.0,0.5027394699230789,100,100,0,40,23960,0.012883000003057532,94.0568334999989,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
50,0.14752673149108886,0.9701,0.0053,0.969966665844239,0.9271047227926078,0.4526649025666217,100,100,0,40,23960,0.013223900001321454,93.7804055000015,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
51,1.6040073974609375,0.0149,0.9588,0.015229327913645915,0.0,0.4953009450398386,100,100,0,40,23960,0.012965200003236532,93.4223165000003,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
52,0.1434914680480957,0.9704,0.005,0.9702871270592526,0.9312114989733059,0.44381377570144825,100,100,0,40,23960,0.013742900002398528,93.13203580000118,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
53,1.65963212890625,0.0123,0.9617,0.012505838516454312,0.0,0.49636885351563487,100,100,0,40,23960,0.012856000001193024,92.96847100000014,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
54,0.14036087951660156,0.9717,0.0047,0.9716011603286772,0.9394250513347022,0.4471741782071378,100,100,0,40,23960,0.008776800001214724,92.68428370000038,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
55,1.615471649169922,0.0103,0.9644,0.010477758137051473,0.0,0.4991694064627712,100,100,0,40,23960,0.014046600001165643,93.0999152000004,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
56,0.1396001781463623,0.9711,0.0049,0.9709806288351285,0.9332648870636551,0.43951236568825947,100,100,0,40,23960,0.00986420000117505,92.84168679999857,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
57,1.6083411010742188,0.0117,0.9636,0.011914106144696452,0.0,0.4890714619277666,100,100,0,40,23960,0.012879100002464838,92.93579750000208,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
58,0.13818673706054688,0.9723,0.0044,0.9721860155709352,0.9414784394250514,0.43385123979486523,100,100,0,40,23960,0.013201599998865277,92.6380840999991,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
59,1.6200082641601563,0.0119,0.9638,0.012130357663411535,0.0,0.48427726022495593,100,100,0,40,23960,0.012857499998062849,93.73734500000137,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
60,0.13827350959777832,0.9727,0.0049,0.9725681456310367,0.9383983572895277,0.43373253310223414,100,100,0,40,23960,0.009322600002633408,81.66772350000247,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
61,1.6338753295898438,0.0101,0.9663,0.010277802975881692,0.0,0.4811748939727744,100,100,0,40,23960,0.01006789999519242,94.2861583000049,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
62,0.13675597190856933,0.9735,0.0049,0.9733878242273309,0.9425051334702259,0.4297416142681613,100,100,0,40,23960,0.01316699999733828,94.00124979999964,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
63,1.5929418640136719,0.0149,0.962,0.015224371563957678,0.0,0.4774321490488947,100,100,0,40,23960,0.011135000000649597,93.73876249999739,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
64,0.1349020175933838,0.9734,0.0045,0.9733202157512671,0.9455852156057495,0.42467985244219497,100,100,0,40,23960,0.01402780000353232,93.30637790000037,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
65,1.6665175537109376,0.0105,0.9672,0.010699384768069357,0.0,0.47001361543095366,100,100,0,40,23960,0.008935400001064409,93.34547269999894,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
66,0.13395666465759276,0.974,0.0048,0.9738929712194908,0.9435318275154004,0.42501384624714655,100,100,0,40,23960,0.007772099997964688,93.1495544999998,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
67,1.5675991821289061,0.0125,0.9652,0.012746752964742503,0.0,0.47722802940694004,100,100,0,40,23960,0.012937799998326227,92.93760119999934,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
68,0.13390047035217284,0.9747,0.0043,0.9746239943629689,0.9486652977412731,0.41468970881061007,100,100,0,40,23960,0.008860099995217752,93.10668799999985,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
69,1.6347951904296876,0.0105,0.9681,0.010707841690159644,0.0,0.46164977123588324,100,100,0,40,23960,0.014126899994153064,92.98891890000232,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
70,0.13101806564331056,0.975,0.0043,0.9748895035514377,0.9496919917864476,0.41382935086567885,100,100,0,40,23960,0.01337700000294717,81.34757730000274,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
71,1.5664448211669921,0.0111,0.9678,0.011308665851428238,0.0,0.46796535112212095,100,100,0,40,23960,0.013532400000258349,94.70377600000211,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
72,0.13075662002563476,0.9765,0.0039,0.976391077693358,0.9517453798767967,0.40930547189898797,100,100,0,40,23960,0.011604700004681945,95.60940660000051,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
73,1.6293126373291016,0.0101,0.9689,0.010298060341362492,0.0,0.4587999801840633,100,100,0,40,23960,0.009553800002322532,93.17607580000185,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
74,0.12908573112487792,0.9756,0.0041,0.9754844083653961,0.9496919917864476,0.4084727235495423,100,100,0,40,23960,0.013049100001808256,93.24861790000432,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
75,1.5820884094238281,0.013,0.9669,0.013278162848101575,0.0,0.46215417922101915,100,100,0,40,23960,0.01300920000358019,93.05264560000069,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
76,0.12838583793640138,0.9767,0.004,0.976628469340809,0.9517453798767967,0.4056473126982649,100,100,0,40,23960,0.014376099999935832,79.18898500000068,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
77,1.6090637756347657,0.0113,0.9685,0.011539098867180497,0.0,0.4538200490148738,100,100,0,40,23960,0.013898600001994055,97.09945539999899,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
78,0.12910303936004638,0.9766,0.0038,0.9765028972308218,0.9537987679671458,0.40360344414723415,100,100,0,40,23960,0.013292900002852548,96.077183100002,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
79,1.601558041381836,0.0115,0.9681,0.011725082261799639,0.0,0.4537601099610329,100,100,0,40,23960,0.013303399995493237,93.51976389999618,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
80,0.12534213371276856,0.9772,0.0038,0.9771134215753934,0.9558521560574949,0.4017413280084729,100,100,0,40,23960,0.013357299998460803,94.36668490000011,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
81,1.616613577270508,0.0108,0.9689,0.011012166609888716,0.0,0.453421236846596,100,100,0,40,23960,0.008146000000124332,93.1123582999935,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
82,0.12587494716644287,0.9773,0.0036,0.9772197393212171,0.9558521560574949,0.40246452326948445,100,100,0,40,23960,0.009106199999223463,93.16950370000268,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
83,1.5891952697753906,0.0093,0.9713,0.009480281916307615,0.0,0.45275178701741003,100,100,0,40,23960,0.010134299998753704,92.77178109999659,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
