round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
66,0.061190671396255496,0.9806,0.0014,0.980584781743611,0.9688715953307393,0.17526215938023396,60,60,40,0,0,0.006941799998458009,41.844938100002764,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
67,0.060757125997543335,0.9804,0.0013,0.98035332016907,0.9688715953307393,0.1779215786515528,60,60,40,0,0,0.005326099999365397,51.848240800001804,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
68,0.060265709447860714,0.9807,0.0013,0.9806537056154381,0.9688715953307393,0.171960316208036,60,60,40,0,0,0.006391400002030423,53.624057600001834,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
69,0.06066741781234741,0.9803,0.0014,0.9802802939554848,0.9682854311199207,0.1717353904335242,60,60,40,0,0,0.005171200002223486,53.374620599999616,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
70,0.05966521663665771,0.9812,0.0012,0.9811395083709963,0.9692765113974232,0.1734835047383482,60,60,40,0,0,0.006920700001501245,41.70737019999797,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
71,0.060245938539505,0.9811,0.0012,0.981062567603025,0.9692765113974232,0.17009804087794486,60,60,40,0,0,0.007818199999746867,51.92504059999919,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
72,0.059038694858551025,0.9806,0.0014,0.9805730273134188,0.9698443579766537,0.16913159584962864,60,60,40,0,0,0.005295500002830522,53.908531699999,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.0
73,0.05892451877593994,0.9804,0.0013,0.9803649612510151,0.9688715953307393,0.16781143817636704,60,60,40,0,0,0.005302600002323743,53.49987280000278,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
74,0.05846470680236816,0.9816,0.0012,0.9815404122927159,0.9698443579766537,0.1668529147494377,60,60,40,0,0,0.00526230000104988,53.247315399999934,0.016666666666666663,40,0,0,60,1.0,1.0,1.0,0.0,7.0
75,0.05823048138618469,0.981,0.0013,0.9809445133649687,0.9698443579766537,0.16668816237529327,60,60,40,0,0,0.005213999997067731,53.03879070000039,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
76,0.0582278021812439,0.9817,0.0012,0.981656420614275,0.9698443579766537,0.16458221668687958,60,60,40,0,0,0.005519099999219179,41.58278020000216,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
