round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
50,0.1401432888031006,0.9683,0.0051,0.9681103764696888,0.944558521560575,0.7543258791901174,100,100,0,40,23960,0.023678700000345998,94.99977339999987,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
51,0.13574104537963866,0.9686,0.005,0.9684162020477425,0.9474708171206225,0.7528161861412227,100,100,0,40,23960,0.023549200000161363,93.19319660000019,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
52,0.13744478149414063,0.9695,0.0048,0.9693083950729238,0.9494163424124513,0.7597227026186882,100,100,0,40,23960,0.020037300000694813,93.26239910000004,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
53,0.1360601261138916,0.9694,0.005,0.9692412692856041,0.9455252918287937,0.755680822370574,100,100,0,40,23960,0.0189594000003126,93.03234689999954,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
54,0.13349908752441406,0.9701,0.0047,0.9699552814398965,0.9496919917864476,0.749181570759664,100,100,0,40,23960,0.018724399999882735,92.87457319999976,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
55,0.1326608242034912,0.97,0.0051,0.9698662659618382,0.9513618677042801,0.7547265916373579,100,100,0,40,23960,0.026319199999306875,93.05563650000022,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
56,0.13151304244995118,0.97,0.0047,0.9698582070952007,0.9517453798767967,0.748238598604376,100,100,0,40,23960,0.018342599999414233,94.36443979999967,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
57,0.13134373989105225,0.9715,0.0045,0.9713839186383,0.953307392996109,0.7489937346720447,100,100,0,40,23960,0.023523900000327558,92.49481819999983,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
58,0.1311594877243042,0.9705,0.0047,0.9703897716060104,0.9537987679671458,0.7470822308349113,100,100,0,40,23960,0.02079760000015085,80.81425259999924,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
59,0.13065425510406495,0.9713,0.005,0.9711706297547902,0.9558521560574949,0.7518763049940267,100,100,0,40,23960,0.022017999999661697,93.37059910000062,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
60,0.12852709274291993,0.9714,0.0046,0.9712657423660076,0.9517453798767967,0.7468226422630251,100,100,0,40,23960,0.02600730000085605,93.88437369999974,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
61,0.12961155281066894,0.9717,0.0042,0.9715503481711242,0.9552529182879378,0.7513025063003103,100,100,0,40,23960,0.02533839999978227,93.43046400000003,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
62,0.12818272495269775,0.9722,0.0042,0.9720706489212505,0.9542801556420234,0.7451434305285415,100,100,0,40,23960,0.018209800000477117,93.85315119999996,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
63,0.12707539329528808,0.9721,0.0042,0.9719557174978402,0.9571984435797666,0.7464941455411415,100,100,0,40,23960,0.01976699999977427,93.2632722999997,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
64,0.12726816024780274,0.972,0.0042,0.9718941049533851,0.9552529182879378,0.7505260906741023,100,100,0,40,23960,0.01956750000044849,93.29893030000039,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
65,0.12681786212921142,0.9721,0.0044,0.9719896840654563,0.9542801556420234,0.7465656952379892,100,100,0,40,23960,0.02008079999995971,93.14409369999976,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
66,0.12743282890319824,0.9728,0.0039,0.9726784956324381,0.9542801556420234,0.749868643760681,100,100,0,40,23960,0.026364899999862246,93.34137120000014,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
67,0.12656909637451172,0.9729,0.0043,0.9727952962836328,0.9568788501026694,0.7447932628523559,100,100,0,40,23960,0.02063129999987723,92.79268420000062,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
68,0.12587748336791993,0.9728,0.0041,0.9727111092058074,0.9562256809338522,0.7449577723704279,100,100,0,40,23960,0.023222799999530253,92.85085549999985,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
69,0.1254490131378174,0.973,0.0037,0.972893945603379,0.953307392996109,0.7448687101627389,100,100,0,40,23960,0.018727499999840802,92.88537280000037,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
70,0.1258650043487549,0.9731,0.0039,0.9730076692624907,0.9552529182879378,0.7438218203826495,100,100,0,40,23960,0.021863699999812525,92.91333519999989,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
