round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
125,1.5598291015625,0.0104,0.9731,0.01050521351863323,0.0,0.4076012545699874,100,100,0,40,23960,0.013064899998425972,92.33836980000342,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
126,0.11927342872619628,0.9823,0.0024,0.9822352472506559,0.9671457905544147,0.36700460017193104,100,100,0,40,23960,0.009657000002334826,92.29171040000074,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
127,1.6173020202636719,0.0085,0.9755,0.00858638442149397,0.0,0.40044740252445143,100,100,0,40,23960,0.011987199999566656,92.44769100000121,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
128,0.11969621753692627,0.9825,0.0024,0.9824484750717127,0.9681724845995893,0.36950612075564765,100,100,0,40,23960,0.010599499997624662,92.24633639999956,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
129,1.5479152709960937,0.0103,0.9733,0.010379313057966896,0.0,0.40642646443595487,100,100,0,40,23960,0.01412519999576034,92.5142210999984,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
130,0.1193936508178711,0.9827,0.0024,0.98262999732511,0.9671457905544147,0.36458649060254295,100,100,0,40,23960,0.013262200001918245,81.47335540000495,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
131,1.5887545776367187,0.0088,0.9753,0.0088832320447279,0.0,0.40597451767077053,100,100,0,40,23960,0.013216799998190254,93.54203609999968,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
132,0.1173346866607666,0.9825,0.0026,0.9824497327518049,0.9671457905544147,0.36606467589580766,100,100,0,40,23960,0.012938300002133474,93.07643180000014,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
133,1.5613763916015626,0.0098,0.9744,0.009854789977805839,0.0,0.40090856708912176,100,100,0,40,23960,0.012919100001454353,93.32541469999705,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
134,0.11821582622528076,0.9833,0.0023,0.9832405677089658,0.971252566735113,0.36527626962897686,100,100,0,40,23960,0.014183200000843499,92.54215359999944,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
135,1.5850612365722656,0.0088,0.9751,0.008902108921594567,0.0,0.4008612079564482,100,100,0,40,23960,0.013070499997411389,92.4546440999984,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
136,0.1170698839187622,0.9826,0.0026,0.9825617657145328,0.9702258726899384,0.3617466427062949,100,100,0,40,23960,0.012992399999347981,92.4675711000018,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
137,1.5682679748535155,0.0095,0.975,0.009573463234596772,0.0,0.40019321913458406,100,100,0,40,23960,0.013001200000871904,92.60851740000362,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
138,0.11496830444335937,0.9839,0.0021,0.983834815710807,0.9722792607802875,0.35902301999740305,100,100,0,40,23960,0.012666599999647588,92.44708170000376,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
139,1.589334893798828,0.0091,0.9754,0.009155018142125567,0.0,0.40305660305110114,100,100,0,40,23960,0.008153800001309719,92.6287261000034,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
140,0.11653284854888916,0.9833,0.0024,0.9832847503780957,0.971252566735113,0.36035547946626323,100,100,0,40,23960,0.011837399993964937,92.14557290000084,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
141,1.5585023315429687,0.0106,0.9736,0.010698184510607505,0.0,0.3977886474995563,100,100,0,40,23960,0.013475599997036625,81.02825689999736,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
142,0.11684634590148926,0.983,0.0028,0.9829653661394783,0.9702258726899384,0.35937134520833697,100,100,0,40,23960,0.009117200002947357,94.42291639999894,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
143,1.5804945190429687,0.0092,0.9757,0.009292061227107854,0.0,0.39636008480998386,100,100,0,40,23960,0.009270599999581464,93.51483459999872,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
144,0.11658857460021972,0.9833,0.0026,0.9832804582635873,0.9702258726899384,0.35825652676696584,100,100,0,40,23960,0.012709900001937058,94.49833940000099,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
145,1.5574147888183594,0.0093,0.9756,0.009369391493381611,0.0,0.39902946925023564,100,100,0,40,23960,0.009400800001458265,92.66430910000054,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
146,0.11567750263214112,0.9836,0.0026,0.9835483365622458,0.971252566735113,0.35986049538043646,100,100,0,40,23960,0.0077705000003334135,92.49009880000085,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
147,1.5821954162597656,0.0099,0.9749,0.009977292909395169,0.0,0.3949689816646277,100,100,0,40,23960,0.008236900001065806,92.63377890000265,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
148,0.11574320449829102,0.9833,0.0029,0.9832663659042421,0.971252566735113,0.3546734613850713,100,100,0,40,23960,0.013093900000967551,92.68505919999734,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
149,1.5535688507080079,0.0112,0.9743,0.01131353224696538,0.0,0.3934792193042425,100,100,0,40,23960,0.014129099996353034,92.5602510999961,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
150,0.11645180740356445,0.9837,0.0026,0.9836390251438031,0.9702258726899384,0.3568148046849916,100,100,0,40,23960,0.012626299998373725,92.50648340000043,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
151,1.5902852111816406,0.0093,0.9758,0.009407427311350674,0.0,0.38851395871055616,100,100,0,40,23960,0.013001100000110455,92.25317319999886,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
152,0.11413800048828125,0.9832,0.0028,0.9831575112206343,0.9702258726899384,0.35453615180278825,100,100,0,40,23960,0.008943599998019636,92.83198379999521,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
153,1.5360912811279297,0.0094,0.9764,0.009461215193613056,0.0,0.39631593896634876,100,100,0,40,23960,0.01529830000072252,92.45020139999542,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
154,0.11638266525268555,0.9838,0.0027,0.9837788344992188,0.971252566735113,0.3537531873361829,100,100,0,40,23960,0.009083299999474548,92.7430364000029,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
155,1.6047108459472657,0.0092,0.9765,0.009249590998169733,0.0,0.38941490154837566,100,100,0,40,23960,0.009333800000604242,92.48214149999694,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
156,0.11337275238037109,0.9842,0.0027,0.9841490945159173,0.971252566735113,0.3516440685164804,100,100,0,40,23960,0.01339150000421796,92.65855089999968,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
157,1.5586398468017577,0.0093,0.9764,0.009375315540366021,0.0,0.3933246925069639,100,100,0,40,23960,0.012948299998242874,93.0996887999936,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
158,0.11440681953430176,0.984,0.0023,0.9839401624109521,0.9722792607802875,0.3541385146075239,100,100,0,40,23960,0.013871800001652446,92.87793560000136,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
159,1.5673823303222656,0.0102,0.9757,0.010298710219388921,0.0,0.38901924982356534,100,100,0,40,23960,0.00948439999774564,92.30962659999932,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
160,0.11548110084533691,0.9838,0.0028,0.9837910888555971,0.9722792607802875,0.3492767620142549,100,100,0,40,23960,0.008917200000723824,92.42324799999915,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
161,1.5625325561523438,0.0094,0.9763,0.009464093980775377,0.0,0.38665229273152846,100,100,0,40,23960,0.009739900000568014,92.49722409999958,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
162,0.11386133193969726,0.9838,0.0026,0.9837917567558649,0.973305954825462,0.3511323051786361,100,100,0,40,23960,0.012876900000264868,92.5823109999983,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
163,1.5716263732910156,0.0094,0.9765,0.00945585491415207,0.0,0.3891860888571633,100,100,0,40,23960,0.008939399995142594,92.34256919999461,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
164,0.11406443901062012,0.9841,0.0025,0.9841002054329552,0.9763860369609856,0.34815332460931186,100,100,0,40,23960,0.012587099998199847,92.52964149999752,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
165,1.5497599243164062,0.0088,0.9768,0.008862330813701321,0.0,0.38602427108151216,100,100,0,40,23960,0.008590999997977633,93.96662769999966,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
166,0.11371942520141602,0.984,0.0026,0.983982135940165,0.973305954825462,0.34846771910150226,100,100,0,40,23960,0.008713700000953395,92.13258889999997,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
167,1.5732572326660157,0.0107,0.9759,0.010804124477833604,0.0009727626459143969,0.3863450877418121,100,100,0,40,23960,0.01277779999509221,92.12616939999862,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
168,0.11254179954528809,0.984,0.0025,0.9839744313577627,0.9743326488706365,0.34822225841134796,100,100,0,40,23960,0.0077382000017678365,93.14705930000491,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
169,1.5547966430664062,0.0106,0.9754,0.010694821525836654,0.0,0.3843339746333659,100,100,0,40,23960,0.013206199997512158,92.40087759999733,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
170,0.1125039379119873,0.9844,0.0024,0.9843886349034673,0.9753593429158111,0.34653740025622143,100,100,0,40,23960,0.01199369999812916,92.30192459999671,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
171,1.5867481506347656,0.0101,0.9762,0.010197501251044563,0.0,0.384135973554415,100,100,0,40,23960,0.012052500002027955,80.86356309999974,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
172,0.11009763412475586,0.9841,0.0027,0.9840965306746942,0.9753593429158111,0.34587898871426775,100,100,0,40,23960,0.013698499999009073,93.89505839999765,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
173,1.535321630859375,0.0098,0.9771,0.009866137391204413,0.0,0.3884172463190432,100,100,0,40,23960,0.015434599998116028,92.97370529999898,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
174,0.11211737670898438,0.9844,0.0025,0.984410739662746,0.9747081712062257,0.3470238947207108,100,100,0,40,23960,0.013925100000051316,92.96300940000219,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
175,1.571561328125,0.0092,0.9772,0.009306166715888358,0.0,0.383869885208706,100,100,0,40,23960,0.009452199999941513,92.88751019999472,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
176,0.11229027442932128,0.9841,0.0024,0.9841027840155435,0.9743326488706365,0.3448487213753785,100,100,0,40,23960,0.013764299998001661,93.0173680999942,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
177,1.5423338928222656,0.0086,0.9778,0.008646562901751987,0.0,0.3813542014826089,100,100,0,40,23960,0.01283730000432115,92.34766749999835,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
178,0.1117990146636963,0.984,0.0026,0.9840153712663294,0.9752229930624381,0.3444779295803359,100,100,0,40,23960,0.012597200002346653,92.4365312000009,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
179,1.6069172912597656,0.0091,0.9774,0.009189105917366124,0.0,0.3822406467050314,100,100,0,40,23960,0.008791200001724064,92.58426239999972,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
180,0.10940653152465821,0.9846,0.0025,0.9845538327461432,0.9753593429158111,0.34460142965413015,100,100,0,40,23960,0.012979700004507322,92.69440310000209,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
181,1.5234183898925782,0.0088,0.9775,0.008843525292789955,0.0,0.38486631785208986,100,100,0,40,23960,0.012998300000617746,92.98620890000166,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
182,0.11380213432312011,0.9841,0.0027,0.9840842059392407,0.9762140733399405,0.3437613671064222,100,100,0,40,23960,0.012892999999166932,92.45640280000225,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
183,1.5663545654296875,0.0098,0.9771,0.00989600973259801,0.0,0.3776780507424846,100,100,0,40,23960,0.012655400001676753,92.39689550000185,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
184,0.11191555938720703,0.9847,0.0022,0.98472068534559,0.9766536964980544,0.3405182410522054,100,100,0,40,23960,0.008848299999954179,82.86555539999972,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
185,1.5443092010498047,0.0089,0.9784,0.008945664235876635,0.0,0.3803325622081757,100,100,0,40,23960,0.013100700001814403,94.07034250000288,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
186,0.10980446739196777,0.9844,0.0026,0.9843923217716142,0.9753593429158111,0.34039599324328207,100,100,0,40,23960,0.012792299996362999,93.51781610000035,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
187,1.5835639526367187,0.0091,0.9779,0.009171657211320444,0.0,0.37600833939698836,100,100,0,40,23960,0.01340360000176588,94.7010025999989,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
188,0.10860427188873291,0.9843,0.0023,0.9842861265177094,0.9747081712062257,0.34109313195167745,100,100,0,40,23960,0.014324100004159845,93.14858419999655,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
189,1.5362164794921875,0.0088,0.9783,0.008857154832424592,0.0,0.3815463639814405,100,100,0,40,23960,0.009767299998202361,92.96841249999852,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
190,0.11230508823394775,0.9847,0.0024,0.9846746385152638,0.97568093385214,0.3405630165265563,100,100,0,40,23960,0.017119699994509574,95.11484650000057,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
191,1.547781787109375,0.0097,0.9775,0.009766952237164965,0.0,0.37836105524531255,100,100,0,40,23960,0.009082399999897461,93.31935320000048,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
192,0.11133258495330811,0.9845,0.0022,0.9845105783952997,0.9747081712062257,0.3363974592598,100,100,0,40,23960,0.013170799997169524,92.7503710000019,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
193,1.5577395416259765,0.009,0.9781,0.009029481871030604,0.0,0.3735353070689986,100,100,0,40,23960,0.013054099996224977,92.71718650000548,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
194,0.10851175479888917,0.9849,0.0024,0.9848972064011019,0.97568093385214,0.3351039043053365,100,100,0,40,23960,0.013039899997238535,92.83442830000422,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
195,1.5741992370605469,0.008,0.9791,0.008065242732485628,0.0,0.3782650179962317,100,100,0,40,23960,0.00973330000124406,81.3792814000044,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
196,0.11001342964172363,0.9845,0.0025,0.9845016063020327,0.9753593429158111,0.33641624935219683,100,100,0,40,23960,0.013676700000360142,94.45815969999967,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
197,1.5413087615966796,0.0082,0.9785,0.00823566523986594,0.0,0.3776744986822208,100,100,0,40,23960,0.012919599997985642,93.25692929999786,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
198,0.11013592319488526,0.9849,0.0025,0.9849039917008501,0.9766536964980544,0.3378475437400242,100,100,0,40,23960,0.013273800002934877,92.99331230000098,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
199,1.5698492248535156,0.0088,0.9785,0.00889626963459964,0.0,0.37285128987332194,100,100,0,40,23960,0.013248700000985991,93.23338230000081,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
